,lat,lon
0,41.80700000000066,-72.2530000000057
1,41.80600000000006,-72.25100000000018
2,41.805000000000206,-72.24799999999965
3,41.80600000000013,-72.24899999999981
4,41.80500000000025,-72.25
5,41.80499999999263,-72.25199999999755
6,41.80399999999936,-72.25299999999858
7,41.804000000000904,-72.25200000000115
8,41.80599999999788,-72.25200000000024
9,41.80599999999795,-72.2529999999976
10,41.805000000000135,-72.25100000000018
11,41.80400000000283,-72.24800000001242
12,41.804000000001956,-72.24900000000628
13,41.80400000000008,-72.24499999999975
14,41.80400000000007,-72.25
15,41.80400000000007,-72.25100000000016
16,41.80500000000026,-72.25299999999805
17,41.80700000000058,-72.25400000000074
18,41.808,-72.25299999999996
19,41.805999999999955,-72.25799999999987
20,41.80500000000002,-72.25400000000003
21,41.80500000000026,-72.24599999999927
22,41.8049999999967,-72.24499999999705
23,41.80399999999852,-72.24599999999926
24,41.80500000000007,-72.24899999999984
25,41.808999999999976,-72.25500000000002
26,41.804000000000066,-72.24700000000009
27,41.80700000000064,-72.24400000000398
28,41.80600000000003,-72.24300000000011
29,41.80700000000001,-72.24499999999995
30,41.80599999999985,-72.2459999999998
31,41.80700000000012,-72.24899999999982
32,41.80599999999981,-72.24500000000027
33,41.80600000000021,-72.24399999999949
34,41.806000000000004,-72.2550000000001
35,41.808,-72.25600000000006
36,41.872999999999834,-72.11200000000095
37,41.801999999999865,-72.24200000000015
38,41.75600000000045,-72.18400000000067
39,41.757000000000005,-72.18400000000042
40,41.805000000000156,-72.244
41,41.80699999999991,-72.25499999999968
42,41.80699999999988,-72.25600000000009
43,41.80999999999996,-72.25399999999993
44,41.806999999999846,-72.25799999999985
45,41.78699999999999,-72.45500000000001
46,41.78500000000002,-72.45899999999997
47,41.78999999999772,-72.52700000000141
48,41.791,-72.52700000000003
49,41.80300000000004,-72.25
50,41.806000000000026,-72.24700000000004
51,41.812999999999995,-72.26800000000001
52,41.80900000000001,-72.25799999999991
53,41.808,-72.25700000000005
54,41.805000000000184,-72.25500000000012
55,41.80700000000023,-72.25200000000034
56,41.806000000000196,-72.25400000000059
57,41.8080000000003,-72.25499999999995
58,41.80900000000015,-72.25600000000064
59,41.808,-72.25800000000001
60,41.80700000000001,-72.26000000000006
61,41.807,-72.25700000000003
62,41.80999999999998,-72.259
63,41.811999999999976,-72.25399999999996
64,41.812000000000005,-72.25300000000001
65,41.62,-72.73100000000001
66,41.79600000000002,-72.414
67,41.80999999999999,-72.261
68,41.80700000000001,-72.24800000000003
69,41.80600000000023,-72.25
70,41.806000000000004,-72.24799999999983
71,41.803000000000026,-72.25199999999997
72,41.755999999999986,-72.18499999999997
73,41.79700000000002,-72.42200000000001
74,41.81399999999998,-72.26899999999999
75,41.81100000000003,-72.25199999999997
76,41.80999999999998,-72.25199999999998
77,41.80899999999998,-72.25199999999998
78,41.80899999999998,-72.25099999999999
79,41.80700000000001,-72.25099999999999
80,41.80400000000003,-72.24299999999995
81,41.75699999999999,-72.18499999999996
82,41.808,-72.25399999999998
83,41.8050000000002,-72.2469999999996
84,41.288999999999994,-72.52199999999996
85,41.809000000000076,-72.26000000000015
86,41.803000000000054,-72.24899999999992
87,41.804,-72.24399999999997
88,41.80399999999999,-72.25599999999999
89,41.814000000000014,-72.26600000000005
90,41.85500000000001,-72.3419999999999
91,41.856,-72.34400000000004
92,41.85699999999998,-72.34599999999973
93,41.86200000000005,-72.35900000000014
94,42.731999999999985,-73.67200000000001
95,42.73500000000001,-73.663
96,42.73499999999997,-73.66400000000004
97,41.83,-72.28399999999999
98,41.80300000000001,-72.24800000000003
99,42.251999999999974,-71.82500000000002
100,41.81100000000002,-72.26500000000004
101,41.791,-72.442
102,41.75900000000001,-72.50799999999992
103,41.765000000000036,-72.54799999999992
104,41.76600000000001,-72.552
105,41.736,-72.33299999999998
106,41.73000000000001,-72.35399999999991
107,41.739000000000004,-72.37400000000001
108,41.74800000000003,-72.39300000000001
109,41.786000000000044,-72.48999999999988
110,41.78600000000005,-72.49400000000011
111,41.788999999999994,-72.51699999999998
112,41.789000000000044,-72.52399999999997
113,41.793,-72.51700000000002
114,41.81800000000004,-72.57900000000004
115,41.812000000000005,-72.55500000000005
116,41.812000000000005,-72.55600000000001
117,41.74400000000002,-72.712
118,41.73000000000001,-72.72400000000009
119,41.721000000000004,-72.72899999999997
120,41.72099999999978,-72.72799999999968
121,41.796000000000014,-72.54700000000001
122,41.769,-72.508
123,41.814,-72.52700000000003
124,41.872999999999855,-72.11299999999989
125,41.757999999999875,-72.74799999999975
126,41.785000000000025,-72.45800000000004
127,42.14799999999999,-71.23600000000003
128,42.17999999999997,-71.2619999999999
129,42.18,-71.261
130,42.15599999999998,-71.24800000000003
131,41.793,-72.51800000000001
132,41.797,-72.42000000000006
133,41.63099999999999,-72.16100000000002
134,41.546000000000014,-72.105
135,41.54600000000003,-72.09200000000004
136,41.35100000000003,-71.88000000000005
137,41.346000000000004,-71.879
138,41.34199999999999,-71.87899999999999
139,41.375,-71.91999999999999
140,41.617,-72.14699999999996
141,41.81199999999997,-72.25100000000005
142,41.812000000000005,-72.25
143,41.812999999999995,-72.25099999999999
144,41.80999999999996,-72.24799999999996
145,41.80999999999997,-72.24700000000003
146,41.812999999999995,-72.25
147,41.80500000000001,-72.256
148,41.802000000000035,-72.259
149,41.80700000000001,-72.25
150,41.79700000000001,-72.40100000000004
151,41.79700000000002,-72.41899999999997
152,41.79,-72.52600000000004
153,41.80700000000001,-72.24600000000002
154,41.69299999999999,-72.75799999999994
155,41.68200000000001,-72.77999999999999
156,41.681000000000026,-72.78000000000009
157,41.68200000000001,-72.779
158,41.78600000000002,-72.49600000000001
