,lat,lon
0,41.808999999999976,-72.259
1,41.80999999999916,-72.25900000000142
2,41.81100000000069,-72.2589999999987
3,41.80499999999993,-72.25200000000014
4,41.80600000000001,-72.25199999999998
5,41.808,-72.256
6,41.8069999999999,-72.25399999999992
7,41.806000000000026,-72.25100000000009
8,41.806,-72.25599999999999
9,41.808,-72.25700000000005
10,41.806999999999896,-72.2529999999999
11,41.803000000000004,-72.254
12,41.80999999999996,-72.2579999999999
13,41.80899999999998,-72.254
14,41.81199999999998,-72.26000000000002
15,41.30700000000066,-72.59899999999274
16,41.308,-72.59899999999998
17,41.30700000000014,-72.59999999999982
18,41.80999999999996,-72.25700000000005
19,41.808999999999976,-72.25700000000005
20,41.810000000000095,-72.25599999999997
21,41.808,-72.25199999999998
22,41.807,-72.25499999999998
23,41.806,-72.25300000000001
24,41.81100000000001,-72.25399999999996
25,41.81100000000002,-72.26
26,41.80899999999998,-72.25
27,41.807,-72.25099999999999
28,41.808,-72.25300000000001
29,41.80899999999998,-72.253
30,41.80699999999991,-72.25200000000012
31,41.80400000000033,-72.2529999999976
32,41.80400000000007,-72.25200000000025
33,41.80999999999999,-72.255
34,41.81100000000003,-72.25600000000001
35,41.308,-72.60000000000001
36,41.183,-73.253
37,41.185999999999865,-73.22299999999997
38,41.185,-73.22299999999998
39,41.18600000000003,-73.222
40,41.319,-72.59500000000001
41,41.42900000000006,-72.64800000000008
42,41.80299999999998,-72.2520000000001
43,41.80500000000025,-72.25299999999893
44,41.80399999999999,-72.25099999999999
45,41.808,-72.254
46,41.806999999999924,-72.25
47,41.807,-72.24900000000001
48,41.806000000000004,-72.254
49,41.80399999999999,-72.24900000000001
50,41.80899999999999,-72.25199999999998
