,lat,lon
0,41.72772301971768,-72.20725241205284
1,41.72819682718749,-72.20553925875
2,41.78600679267381,-72.29816834938237
3,41.80358302678267,-72.25235589324198
4,41.80684031016682,-72.2522633177117
5,41.80423551428574,-72.25103236571431
6,41.80227998734984,-72.24152006623208
7,41.80420681945947,-72.24305355932431
8,41.80872603631571,-72.2550397192764
9,41.80911049884987,-72.2565591271565
10,41.80607731047797,-72.24884115174243
11,41.80985508647206,-72.24755127703025
12,41.80494806774195,-72.2449729685483
13,41.80532424682925,-72.24556329365849
14,41.80414988138887,-72.24182802875002
15,41.80758872477275,-72.25524380689392
16,41.804961309320966,-72.2531284511111
17,41.79455330000007,-72.25150709999987
18,41.80508997292681,-72.25150723390244
19,41.80498928470588,-72.24413428088235
20,41.805312292857145,-72.2495562464286
21,41.73526826086955,-72.20133021249987
22,41.80010769999993,-72.2437913000001
23,41.809769331515156,-72.25528645242423
24,41.804289200000035,-72.24262469999996
25,41.801320000000025,-72.24337819999994
26,41.79808039999998,-72.25136610000001
27,41.80364825000001,-72.25076689999997
28,41.708654689377816,-72.94061882419552
29,41.808715328440044,-72.24907109847969
30,41.734350610000035,-72.20153293695647
31,41.803870822424265,-72.25154616696973
32,41.80851917120692,-72.2510406686207
33,41.80449132458333,-72.251988405
34,41.734314000000026,-72.20063525000008
35,41.806089765925925,-72.24550644888892
36,41.809571001944455,-72.25000737601863
37,41.805068697916646,-72.2545575104167
