,lat,lon
0,37.34989504124958,-55.43693512789419
1,41.805218800996904,-72.244305270556
2,41.80571605527762,-72.24525737427601
3,41.806044793796396,-72.2520323370506
4,41.80632785118403,-72.24799563091987
5,41.80504224837336,-72.24397387973687
6,41.80709931667258,-72.2534906278504
7,41.80364943573192,-72.25235332296822
8,41.80658728288276,-72.25277363506432
9,41.80552995166312,-72.24358361047837
10,41.8066801447206,-72.25182937162374
11,41.80851806712307,-72.253774696893
12,41.80745528076923,-72.25502291153842
13,41.8073706202182,-72.2555628353273
14,41.81000983552634,-72.24757728473682
15,41.805675833333346,-72.24442162777778
16,41.807004356,-72.25223998599999
17,41.807566619999974,-72.25278766615386
18,41.80554777214021,-72.24491640955691
19,41.812101815000005,-72.25833422166667
20,41.80979248571429,-72.2550644285714
21,41.80874041049999,-72.25519355333333
22,41.803561684952776,-72.25269859946356
23,41.80398800270269,-72.2485598918919
24,41.80684473839931,-72.25432814968815
25,41.81035766666665,-72.25108687499998
26,41.80742509444443,-72.25145552777778
27,41.80916114,-72.25530198
28,41.80686910225804,-72.24945123290324
29,41.80590236619047,-72.24370964761904
30,41.80748229999999,-72.25085950000002
31,41.8074461006549,-72.25108359088473
32,41.807786869999994,-72.25337611399998
33,41.8087782,-72.2547455
34,41.81056086279069,-72.25608483023252
35,41.80701187666667,-72.25017067666667
36,41.931632,-72.6838064
37,28.463185599999985,-81.47166710000005
38,28.462986810638313,-81.47246600659571
39,28.463021199999982,-81.47265370000001
40,28.5733826,-80.7980111
41,28.46325328000002,-81.47207504000006
42,28.473036799999996,-81.46776329999999
43,41.806242169230764,-72.24907302307693
44,41.806514254999996,-72.2532854625
45,41.807060560000004,-72.24924954
46,41.8062104076923,-72.24858192307693
47,41.80545489477502,-72.25273553642906
48,41.807508430919704,-72.2556514942637
49,41.8069261005978,-72.2559324632901
50,41.8098019599899,-72.2563947041967
51,41.8056642762061,-72.2522228620614
52,41.8058056829393,-72.245538611774
53,41.809527969729366,-72.25691685157008
54,41.80866295718677,-72.24815396135953
55,41.8064172093552,-72.25640328835921
56,41.80607271990963,-72.24606261299003
57,41.80537460275451,-72.24526637173796
58,41.80577781192321,-72.2527770341354
59,41.8066673885744,-72.2540255377546
60,41.8060193904167,-72.249548345
61,41.801770260000005,-72.25937159999997
62,41.806212461618685,-72.251577936187
63,41.8061326056511,-72.2531131359828
64,41.80942173166666,-72.2517311
65,41.80751684465573,-72.25355567450579
66,41.809667055555565,-72.2571511
67,41.805266611296304,-72.25895122240745
68,41.8128928575,-72.25950554
