,lat,lon
0,41.72772321040711,-72.20725402961551
1,41.77799074502473,-72.32680211694773
2,41.803511951242925,-72.25232993812143
3,41.80407456664119,-72.25242203015266
4,41.80682648333335,-72.2523303166666
5,41.80423616666666,-72.24310720833336
6,41.809120367409356,-72.25641303901543
7,41.806589529183654,-72.25074293693876
8,41.80621215099999,-72.24858618133332
9,41.80581678385824,-72.24892078976394
10,41.806146286,-72.24831600499999
11,41.80594020526316,-72.24875662526317
12,41.80745792478263,-72.25301236630425
13,41.802525159999945,-72.2412843052857
14,41.80584438000001,-72.2481736275
15,41.806708166304354,-72.2522047206522
16,41.80671904615384,-72.25298766153847
17,41.80727639384615,-72.25342066384613
18,41.80676311263734,-72.25315791461534
19,41.80236855224496,-72.24146646540822
20,41.80148899999999,-72.24118180000002
21,41.79455330000007,-72.25150709999987
22,41.804954865000006,-72.25348430000001
23,41.808815829999986,-72.25495127533335
24,41.81037275999999,-72.25208495999999
25,41.80527140000001,-72.24557460000004
26,41.80236025273339,-72.24156210533323
27,41.8075654578261,-72.25280250130433
28,41.80791057000006,-72.2528440563159
29,41.80879030000003,-72.25553190000004
30,41.80906997736841,-72.25696588657893
31,41.80790337,-72.256273855
32,41.80653625271739,-72.25193285489128
33,41.80668312569692,-72.2519295869967
34,41.8064241980392,-72.25178407843131
35,41.80635590625002,-72.25208587916659
36,41.805733315105996,-72.2514949
37,41.8057812,-72.2487966
38,41.80497944999998,-72.24466244374999
39,41.80173680000005,-72.24163190000017
40,41.809934827612416,-72.24746845461104
41,41.80492027999999,-72.25159970000001
42,41.803354875837755,-72.25234197983804
43,41.80361700740742,-72.25254719259262
44,41.8060852,-72.24901824000001
45,41.8064071,-72.24836129999998
46,41.806069550000004,-72.24887939999999
47,41.8064807,-72.24882390000002
48,41.8061084,-72.2518152
49,41.806991100000005,-72.24724435
50,41.80499404,-72.24418921999998
51,41.80951120000007,-72.24781189999999
52,41.80414199999997,-72.24181274000009
53,41.8019454,-72.2412071
54,41.80496234857146,-72.24511975999995
55,41.80531034,-72.24956410000003
56,41.80922780000001,-72.25169033499999
57,41.80768667159089,-72.25546770795451
58,41.80871704742858,-72.25478246285714
59,41.804641544999996,-72.25289500000002
60,41.80841814000001,-72.25451997999998
61,41.80803000000001,-72.25839140000002
